ordobs,a,b,tolerance,noise
3,-1.75,-2,0.3,0.3
3,-1.75,-2,0.3,0.3
2,-1.75,-2,0.3,0.3
2,-1.75,-2,0.3,0.3
1,-1.75,-2,0.3,0.3
3,-1.75,-2,0.3,0.3
2,-1.75,-2,0.3,0.3
2,-1.75,-2,0.3,0.3
3,-1.75,-2,0.3,0.3
2,-1.75,-2,0.3,0.3
2,-1.75,-2,0.3,0.3
3,-1.75,-2,0.3,0.3
2,-1.75,-2,0.3,0.3
3,-1.75,-2,0.3,0.3
1,-1.75,-2,0.3,0.3
2,-1.75,-2,0.3,0.3
2,-1.75,-2,0.3,0.3
2,-1.75,-2,0.3,0.3
2,-1.75,-2,0.3,0.3
3,-1.75,-2,0.3,0.3
1,-1.75,-2,0.3,0.3
2,-1.75,-2,0.3,0.3
3,-1.75,-2,0.3,0.3
2,-1.75,-2,0.3,0.3
3,-1.75,-2,0.3,0.3
3,-1.75,-2,0.3,0.3
2,-1.75,-2,0.3,0.3
3,-1.75,-2,0.3,0.3
3,-1.75,-2,0.3,0.3
2,-1.75,-2,0.3,0.3
2,-1.75,-2,0.3,0.3
2,-1.75,-1.75,0.3,0.3
3,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
3,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
1,-1.75,-1.75,0.3,0.3
1,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
1,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
1,-1.75,-1.75,0.3,0.3
1,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
1,-1.75,-1.75,0.3,0.3
1,-1.75,-1.75,0.3,0.3
1,-1.75,-1.75,0.3,0.3
1,-1.75,-1.75,0.3,0.3
1,-1.75,-1.75,0.3,0.3
1,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
2,-1.75,-1.75,0.3,0.3
1,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
1,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
1,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
1,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
1,-1.75,-1.5,0.3,0.3
1,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
1,-1.75,-1.5,0.3,0.3
1,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
1,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
1,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
1,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
1,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
1,-1.75,-1.5,0.3,0.3
1,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
1,-1.75,-1.5,0.3,0.3
1,-1.75,-1.5,0.3,0.3
1,-1.75,-1.5,0.3,0.3
1,-1.75,-1.5,0.3,0.3
1,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
1,-1.75,-1.5,0.3,0.3
2,-1.75,-1.5,0.3,0.3
1,-1.75,-1.5,0.3,0.3
1,-1.75,-1.5,0.3,0.3
1,-1.75,-1.5,0.3,0.3
1,-1.75,-1.5,0.3,0.3
1,-1.75,-1.25,0.3,0.3
2,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
2,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
2,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
2,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
2,-1.75,-1.25,0.3,0.3
2,-1.75,-1.25,0.3,0.3
2,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
2,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
2,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
2,-1.75,-1.25,0.3,0.3
2,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
2,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1.25,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
2,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-1,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
2,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.75,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.5,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,-0.25,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.25,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.5,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,0.75,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.25,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.5,0.3,0.3
1,-1.75,1.75,0.3,0.3
1,-1.75,1.75,0.3,0.3
1,-1.75,1.75,0.3,0.3
