"","trialID","a1","a2","b1","b2","c1","c2","timestep","last_observation","est_a1","est_a2","est_b1","est_b2","est_c1","est_c2","est_avalue","est_bvalue","est_cvalue","currentbest","evi","pchangemind"
"49",9,0,0,1,-1,0.2,-0.2,5,"type:calc,option:3,feature:2,obs:-0.573117323363947",-0.00424997989635549,-0.184400795874119,0.000903621365476897,-0.437312607934386,0.805821386194987,-0.339685923916055,-0.188650775770474,-0.436408986568909,0.466135462278931,3,0.421212646147348,0.453
"50",10,0,0,1,-1,0.8,-0.8,5,"type:calc,option:1,feature:2,obs:-0.0804559443196471",-0.274530233554349,-0.0609776937988894,0.479081070701819,-0.238065784080649,-0.174663361545806,0.269418871882388,-0.335507927353238,0.24101528662117,0.0947555103365816,2,0.520651710271713,0.5765
"51",1,0,0,1,-1,-0.2,-0.2,6,"type:calc,option:3,feature:1,obs:-0.503929609079568",0.568702033594057,0.469644311772914,-0.0165250356143338,-1.34961135457509,-0.387331376219831,-0.0824094219420939,1.03834634536697,-1.36613639018942,-0.469740798161925,1,0.319050023895601,0.4175
"52",2,0,0,1,-1,0.8,-1.2,6,"type:calc,option:2,feature:2,obs:-1.73107535779791",0.250456155059086,0.241192688042166,1.4406803915011,-1.27549377283624,-0.0165510413412586,-0.774152416645736,0.491648843101251,0.165186618664856,-0.790703457986994,1,0.319268007449823,0.448
"53",3,0,0,1,-1,0.5,-0.5,6,"type:ord,opt1:1,opt2:2,feature:2,obs:1.99636733587525",-0.241520915758268,0.687643651434646,0.277450358643594,-0.678718916298555,-0.00871977861424685,-0.762063022666687,0.446122735676378,-0.401268557654961,-0.770782801280934,1,0.214027129073912,0.315
"54",4,0,0,1,-1,0.2,-0.2,6,"type:ord,opt1:1,opt2:3,feature:2,obs:-0.522487464257841",0.43440992229257,0.0863938879048608,-0.0157131023025216,-0.493922213026268,0.256702535930284,0.372216580226875,0.520803810197431,-0.50963531532879,0.628919116157159,3,0.408381125374026,0.515
"55",5,0,0,1,-1,0.8,-0.8,6,"type:calc,option:2,feature:1,obs:0.800467831974697",-0.217202262547694,0.499603720847709,0.654624621714081,-0.329661099918862,0.185831044744072,-0.184637494043428,0.282401458300015,0.324963521795219,0.00119355070064427,2,0.581576305514218,0.5845
"56",6,0,0,1,-1,-0.2,-0.2,6,"type:ord,opt1:1,opt2:2,feature:1,obs:-1.411254581007",-0.239410033890978,0.438790535100415,0.580323689804354,-0.235012827618297,-0.344359225270124,-0.194576531783074,0.199380501209437,0.345310862186057,-0.538935757053198,2,0.462446922073585,0.4915
"57",7,0,0,1,-1,0.8,-1.2,6,"type:ord,opt1:1,opt2:2,feature:2,obs:0.356488790304842",-0.411846547953491,0.190679389092447,0.0414270291295742,-0.16572072475324,0.320152865571747,-1.0920957516178,-0.221167158861044,-0.124293695623666,-0.771942886046052,2,0.493839513175611,0.5895
"58",8,0,0,1,-1,0.5,-0.5,6,"type:ord,opt1:2,opt2:3,feature:1,obs:0.445573742151257",-0.571715805909549,0.342628961307715,0.416731848049967,-0.340487458021495,0.206903539488612,-0.370923043360408,-0.229086844601834,0.0762443900284718,-0.164019503871796,2,0.514952604414221,0.567
"59",9,0,0,1,-1,0.2,-0.2,6,"type:calc,option:2,feature:1,obs:1.70853996049309",-0.00718247896847216,-0.192048426280489,1.3709720426119,-0.441845792929612,0.809577445904738,-0.340842851400362,-0.199230905248961,0.92912624968229,0.468734594504377,2,0.27804094004791,0.4025
"60",10,0,0,1,-1,0.8,-0.8,6,"type:ord,opt1:2,opt2:3,feature:2,obs:-0.472395595809758",-0.329091428114742,-0.0624402283397816,0.477500185876531,-0.25318447863287,-0.168919173577909,0.250270678772741,-0.391531656454524,0.224315707243661,0.0813515051948321,2,0.488573653135277,0.592
"61",1,0,0,1,-1,-0.2,-0.2,7,"type:calc,option:2,feature:2,obs:-0.240458886928023",0.570709546655722,0.49462531120695,0.0128572507622674,-0.855631343229655,-0.411480901566419,-0.0848189512767242,1.06533485786267,-0.842774092467387,-0.496299852843143,1,0.291115745407387,0.3935
"62",2,0,0,1,-1,0.8,-1.2,7,"type:ord,opt1:1,opt2:2,feature:1,obs:-0.631720770671582",0.338573320117804,0.229878917104862,1.36661121058516,-1.26880101884972,-0.0032869304556115,-0.770759383770553,0.568452237222666,0.0978101917354389,-0.774046314226165,1,0.232136755713965,0.379
"63",3,0,0,1,-1,0.5,-0.5,7,"type:calc,option:1,feature:1,obs:-0.300420984854712",-0.282179475983486,0.701782795179401,0.254913660246452,-0.670451325685343,-0.0280129692181144,-0.760769587033587,0.419603319195915,-0.415537665438892,-0.788782556251702,1,0.174572317997419,0.291
"64",4,0,0,1,-1,0.2,-0.2,7,"type:ord,opt1:1,opt2:3,feature:2,obs:0.635861304996283",0.430613406741812,0.198785954117325,-0.00396073176114494,-0.442631697454021,0.272988336239482,0.24192573663135,0.629399360859138,-0.446592429215166,0.514914072870831,1,0.387394918620355,0.5405
"65",5,0,0,1,-1,0.8,-0.8,7,"type:calc,option:1,feature:1,obs:1.00665807117447",0.666501768174476,0.482222645427288,0.651457061199756,-0.336392970238261,0.65233536278818,-0.173531249810248,1.14872441360176,0.315064090961495,0.478804112977932,1,0.222580864385357,0.373
"66",6,0,0,1,-1,-0.2,-0.2,7,"type:ord,opt1:2,opt2:3,feature:1,obs:0.633405537742765",-0.209088679761368,0.434544940771423,0.520060363868423,-0.251478017722511,-0.273704653637209,-0.214284810403603,0.225456261010055,0.268582346145912,-0.487989464040812,2,0.448704992850958,0.541
"67",7,0,0,1,-1,0.8,-1.2,7,"type:ord,opt1:1,opt2:2,feature:1,obs:-0.884280603036362",-0.493940375023677,0.172164449076199,0.119080079609761,-0.164585742136916,0.350295014889689,-1.09218238851086,-0.321775925947478,-0.0455056625271553,-0.741887373621174,2,0.371828986018384,0.5195
"68",8,0,0,1,-1,0.5,-0.5,7,"type:ord,opt1:2,opt2:3,feature:2,obs:-0.365839536412065",-0.572096286283805,0.258162006686205,0.397075374989959,-0.489527348055327,0.240902165417754,-0.319055006252145,-0.3139342795976,-0.0924519730653683,-0.0781528408343903,3,0.545288161484119,0.6235
"69",9,0,0,1,-1,0.2,-0.2,7,"type:calc,option:1,feature:1,obs:0.407768101546167",0.322758499893653,-0.20268176904024,1.36297842149239,-0.437389532641935,0.804632497014305,-0.347779437898052,0.120076730853413,0.925588888850455,0.456853059116253,2,0.247032395524806,0.402
"70",10,0,0,1,-1,0.8,-0.8,7,"type:ord,opt1:2,opt2:3,feature:1,obs:0.256552092479197",-0.317966481215767,-0.0642473453601617,0.405122156527608,-0.239150933889292,-0.0844047216539947,0.292728304482032,-0.382213826575929,0.165971222638316,0.208323582828038,3,0.476165396252353,0.586
