"","trialID","a1","a2","b1","b2","c1","c2","timestep","last_observation","est_a1","est_a2","est_b1","est_b2","est_c1","est_c2","est_avalue","est_bvalue","est_cvalue","currentbest","evi","pchangemind"
"34",4,-1,0,0,-1,-0.8,-0.2,4,"type:ord,opt1:1,opt2:3,feature:2,obs:0.341186469697999",0.120563037635672,0.188732750096952,0.00259315145526016,-0.321227778718347,-0.120238827842499,0.0763561320609991,0.309295787732624,-0.318634627263086,-0.0438826957814996,1,0.521166676495723,0.519
"35",5,-1,0,0,-1,-0.2,-0.8,4,"type:ord,opt1:1,opt2:3,feature:2,obs:0.982896431816868",-0.19904129542105,0.516921430232957,0.0127449055578156,-0.279031265661199,0.205486453477735,-0.258305639196065,0.317880134811906,-0.266286360103383,-0.0528191857183303,1,0.54055031942415,0.5595
"36",6,-1,0,0,-1,-1.2,-0.2,4,"type:calc,option:3,feature:1,obs:-0.704269357477901",-0.161644532855967,-0.00326778155739631,0.0826227323638136,-0.271528921830758,-0.572621410555014,0.332179558262754,-0.164912314413363,-0.188906189466945,-0.24044185229226,1,0.85071265668766,0.6285
"37",7,-1,0,0,-1,-0.2,-1.2,4,"type:ord,opt1:1,opt2:3,feature:2,obs:0.640943584975671",-0.194373012050074,0.379890846973932,-0.00817756804958244,-0.217141846748239,0.227446952769311,-0.121379335879968,0.185517834923858,-0.225319414797822,0.106067616889343,1,0.701251017385247,0.6335
"38",8,-1,0,0,-1,-0.5,-0.5,4,"type:ord,opt1:1,opt2:3,feature:2,obs:-0.223568529197143",-0.0104374480182184,-0.290212007202371,-0.0441987904869782,-0.888644106949799,-0.00083140995364904,-0.327129080697425,-0.30064945522059,-0.932842897436777,-0.327960490651074,1,0.785370208453528,0.5915
"39",9,-1,0,0,-1,-0.8,-0.2,4,"type:ord,opt1:1,opt2:3,feature:1,obs:-0.127405416081885",-0.0381148970286236,0.632714255425402,0.00295790020571518,-0.565440620984962,0.054825566450945,0.575848421890806,0.594599358396778,-0.562482720779246,0.63067398834175,3,0.570624797702382,0.578
"40",10,-1,0,0,-1,-0.2,-0.8,4,"type:calc,option:1,feature:1,obs:-1.59555867582494",-1.27806815162214,0.238953823097967,0.0241183672255989,0.0170783042932377,0.322494634127864,-0.256751503132616,-1.03911432852417,0.0411966715188366,0.0657431309952478,3,0.686422255624032,0.5395
"41",1,-1,0,0,-1,-1.2,-0.2,5,"type:calc,option:2,feature:2,obs:-0.416789002159077",-0.459430070764443,0.0084893211826567,-0.539802096939528,-0.349054812405416,-0.395831644693988,-0.0428644621643999,-0.450940749581786,-0.888856909344943,-0.438696106858388,3,0.818910545748559,0.698
"42",2,-1,0,0,-1,-0.2,-1.2,5,"type:ord,opt1:1,opt2:2,feature:2,obs:0.969453951357603",-0.0862128294275205,0.435691419563802,0.172378573533196,-0.103588930441499,-0.0640714400476315,-0.292847012909862,0.349478590136281,0.0687896430916964,-0.356918452957493,1,0.451946828334406,0.511
"43",3,-1,0,0,-1,-0.5,-0.5,5,"type:ord,opt1:1,opt2:2,feature:2,obs:0.811851210080605",-0.0357852093062678,0.378917168567734,-0.361515784793458,-0.203156399517008,0.0244835414919532,-0.166289048264786,0.343131959261466,-0.564672184310466,-0.141805506772832,1,0.369688304464355,0.4595
